0.70140,0.34820,1.02981,0.72667,-0.24877,0.40927,0.69905,0.43873,-1.01036,-0.24717,0.63806
1.60321,1.83088,1.40922,1.54418,1.77348,1.86319,1.52487,1.82944,0.57735,1.82909,1.59516
-1.04849,-1.03661,0.05980,-0.63584,1.13058,0.79008,-1.49857,-0.22219,1.29076,1.27950,-1.25744
-0.50145,1.62896,0.77745,0.45417,1.10594,0.78619,-0.78762,-0.08888,0.75498,0.85002,-0.84119
1.68670,0.29617,1.13628,1.54418,-1.10807,1.11623,-0.16031,-1.02207,0.31660,0.36685,-0.32086
0.31911,-1.03661,-0.29902,-0.63584,-1.11354,-1.05007,0.55064,-0.48882,-0.17048,-0.33106,0.25149
-0.77497,-0.14809,-1.73432,-1.18084,0.11666,-0.64763,0.88520,-0.08888,-0.75498,-0.92160,0.77181
0.31911,0.29617,0.05980,0.45417,-0.13157,-0.99480,1.01067,1.91083,-1.43689,-1.24371,1.39619
-0.73684,-1.04929,-1.14529,-0.80925,-0.05693,-0.57090,-1.33867,-0.96015,1.80729,1.47795,1.32443
-0.87946,-0.97060,-0.99427,-0.80925,-0.11726,-0.74947,-1.03652,-1.11706,-0.01689,0.76192,0.70117
-0.66554,1.70510,1.19564,-1.05202,1.84764,1.13484,0.02098,-0.37733,0.38848,0.15606,0.33760
1.75892,0.20986,1.12012,1.13294,-1.20550,1.39328,0.39866,0.22789,-0.72629,-0.41309,-0.18178
0.19015,0.05246,-0.08810,0.52601,-0.29097,-0.32640,0.80152,0.83312,-0.72629,-0.79864,-0.75311
0.33277,0.05246,-0.08810,1.01156,-0.17699,-0.88134,1.15402,1.39352,-0.72629,-1.18419,-1.42831
-1.86852,-1.49241,-1.72542,-2.01174,1.87420,-0.42491,-1.39374,-0.80428,1.43889,1.72786,-0.32399
-0.20761,-0.21320,-0.38961,0.10588,0.15815,0.60729,-0.79945,-0.89045,0.79139,0.33526,-0.87940
0.20761,-0.21320,-0.05566,0.31764,-0.83587,-1.53400,-0.24762,-0.45959,0.14389,0.02579,-0.87940
0.83045,-0.21320,0.94620,0.52940,-0.83587,1.42358,0.34667,-0.20107,-0.28778,-0.28368,-0.32399
0.20761,0.63960,0.94620,0.52940,-0.17848,0.14886,0.89850,0.66066,-0.93528,-0.59315,0.78683
0.83045,1.49241,0.27829,0.52940,-0.18213,-0.22083,1.19564,1.69473,-1.15111,-1.21208,1.61995
-1.46489,-1.61195,-1.55693,-1.43218,0.82195,-0.32626,-1.40543,-1.17968,1.42450,1.27140,1.03280
-1.03263,-0.26241,1.33764,-0.96346,0.80031,0.20933,-0.86139,-0.87907,0.59065,0.75795,-0.51640
0.84051,1.08713,0.81136,1.22386,0.77931,1.74304,-0.20855,-0.35982,0.31270,0.31785,-0.90370
0.55234,0.41236,-0.10964,0.28644,-0.92505,0.24170,0.47150,0.18674,-0.24321,-0.12225,-0.90370
0.26416,0.86220,-0.24121,0.59891,0.01368,-0.86760,0.93393,0.81530,-0.66014,-0.78240,-0.12910
0.84051,-0.48733,-0.24121,0.28644,-1.49020,-1.00020,1.06994,1.41653,-1.42450,-1.44255,1.42009
-1.89851,-0.99009,-1.65859,-1.89989,1.80208,0.69466,-1.30014,-0.94360,1.45095,-0.38996,-1.26491
-0.12971,-0.99009,-0.57690,-0.22586,-0.54089,0.21517,-0.88879,-0.80323,0.00000,1.01389,-0.83369
0.36555,-0.38080,-0.03606,0.17272,-0.18154,1.43123,-0.31585,-0.59267,-0.36274,-0.38996,-0.31623
0.22405,0.22848,0.93746,0.57130,-0.18420,-0.21597,0.37462,-0.07798,-1.45095,-0.85791,0.22998
0.43630,1.59938,0.93746,0.81044,0.25660,-0.81957,0.99163,0.90461,0.72548,-0.85791,0.80494
1.00232,0.53313,0.39662,0.57130,-1.15205,-1.30552,1.13854,1.51288,-0.36274,1.48184,1.37990
-1.06932,-1.09495,-1.23814,-1.10710,-0.62106,-1.41541,-1.07204,-0.86131,0.09759,1.52311,-1.08466
-0.50683,-0.54813,-0.32916,-0.60137,0.23385,0.03059,-0.79513,-0.69725,-0.35019,0.33955,-0.71144
-0.27832,-0.34502,-0.40353,-0.22207,-0.70839,-0.17469,-0.42328,-0.46186,-0.71185,-0.51417,-0.33823
-0.06738,-0.33721,-0.26305,-0.01783,-1.19634,-0.52159,0.01187,-0.26214,-0.79797,-1.15446,-0.12829
0.04687,0.63145,0.55503,0.11833,1.14997,0.52694,0.66854,0.47613,-0.16074,-0.78581,0.57149
1.87496,1.69386,1.67886,1.83004,1.14197,1.55417,1.61004,1.80644,1.92315,0.59178,1.69113
-1.32953,-1.28795,-1.23982,-1.21975,0.86175,-0.89188,-1.27898,-1.39663,0.83420,0.64074,-0.95685
-1.18909,-0.25068,-0.86618,-1.14620,0.62394,-0.19366,-0.81118,-0.81671,0.99062,-0.51785,-1.11486
0.77712,0.11237,0.96808,0.50874,0.04226,0.52761,-0.46282,-0.22713,0.42753,-1.57112,-0.45648
0.35579,1.46083,0.59443,0.54552,0.87418,0.76846,0.39315,0.40111,-0.32325,-0.35987,0.35992
0.94565,0.73474,1.06998,1.28105,-0.87170,1.17458,1.03015,0.80705,-0.19812,0.69340,0.80761
0.44006,-0.76931,-0.52650,0.03065,-1.53044,-1.38511,1.12969,1.23232,-1.73097,1.11470,1.36065
-1.84978,-1.67526,-1.86457,-1.95555,0.68556,-0.99527,-1.51016,-1.23712,-1.73231,-1.02981,-1.32086
-0.33101,0.91227,1.05752,-0.13172,1.42392,1.18580,-0.71234,-0.77695,-0.57744,-1.13822,-0.71895
0.77885,0.11611,0.30612,0.59781,-1.15893,-0.46332,-0.12822,-0.29678,0.11549,-0.27100,-0.21736
0.83727,-0.28197,0.22263,0.59781,-0.86628,-0.02549,0.35617,0.12338,0.57744,0.27100,0.08360
0.31154,-0.18245,-0.19481,0.29384,-0.49233,-0.93334,0.79782,0.66358,0.73142,0.81301,0.68551
0.25313,1.11131,0.47310,0.59781,0.40805,1.23162,1.19673,1.52389,0.88540,1.35502,1.48805
-1.69791,-0.93823,-1.18846,-1.96932,0.85752,0.22395,-1.48361,1.56525,1.61374,1.73553,-1.24566
-0.10612,-0.93823,1.66384,0.17903,-0.71806,1.58242,-0.82423,-0.22361,0.32275,0.52066,-0.81612
-0.42448,-0.18765,-0.47538,0.17903,0.06361,-0.91795,-0.05495,-0.22361,0.32275,0.00000,-0.30068
0.53060,0.56294,-0.47538,0.17903,0.06157,0.63248,0.43959,-0.44721,-0.32275,-0.69421,0.12886
1.16731,-0.18765,-0.11885,0.71611,-1.49360,-0.91303,0.76928,-1.34164,-1.29099,-0.86776,0.81612
0.53060,1.68882,0.59423,0.71611,1.22897,-0.60787,1.15392,0.67082,-0.64550,-0.69421,1.41747
-1.14902,1.18368,0.32486,-0.63379,1.75966,1.86372,-1.39195,0.76729,1.39464,1.42371,1.24472
1.27976,0.23185,0.87570,0.87186,-0.64715,0.21839,-0.87438,0.33006,0.61328,0.80874,0.76400
0.07291,0.41490,-0.14124,0.52440,0.07270,-0.88863,0.02745,0.33006,0.21927,0.14894,0.30045
0.41988,0.61624,0.85451,1.23862,0.08390,-0.63738,0.99201,0.81873,-0.06790,-0.32830,-0.10301
0.60091,-1.21418,-0.07768,-0.88473,-1.21211,-0.02477,1.14101,-0.41579,-0.69565,-0.82476,-0.69533
-1.22445,-1.23249,-1.83615,-1.11636,-0.05699,-0.53133,0.10587,-1.83035,-1.46364,-1.22833,-1.51083
-1.37840,-1.62851,-1.88600,-1.75018,1.07313,-0.51005,-1.41091,-1.22015,1.59437,-1.12869,-1.16636
-0.94312,-0.49234,-0.29220,-0.52278,0.41105,0.27967,-0.86825,-0.77000,0.14494,-0.84051,-0.84827
-0.07255,0.64383,0.66409,0.15911,0.39693,1.72625,-0.17365,-0.41462,0.43483,-0.26416,-0.40293
0.94312,-0.26511,0.82347,0.43186,-1.44496,0.23252,0.45583,0.15400,-0.14494,0.02401,0.16965
0.36274,1.09830,0.34532,0.70462,0.60011,-0.60542,0.88996,0.81738,-0.72471,0.60037,0.80585
1.08821,0.64383,0.34532,0.97737,-1.03626,-1.12298,1.10702,1.43338,-1.30448,1.60898,1.44205
1.86418,0.55902,0.55202,1.52277,0.82785,1.52604,-1.52866,-0.81248,1.35510,1.69337,1.45107
-0.53262,-0.55902,-0.86746,-0.76139,-0.63424,-0.59927,-0.89246,-0.59089,0.66477,0.38706,0.75641
-0.13316,1.67705,1.73492,0.95173,1.11827,0.99091,0.06185,-0.59089,0.35795,0.09676,0.20068
0.26631,-1.11803,-0.15772,-0.19035,-1.50263,-0.81028,0.75108,-0.25852,-0.21733,-0.33867,-0.40136
-0.93209,0.00000,-0.86746,-0.76139,0.53457,-0.72757,0.85711,0.40624,-0.75426,-0.62897,-0.77185
-0.53262,-0.55902,-0.39430,-0.76139,-0.34383,-0.37982,0.75108,1.84654,-1.40624,-1.20955,-1.23496
-1.83171,-1.45180,-1.53577,-1.85702,1.51051,-0.53984,-1.42999,-1.23582,0.30590,-1.07010,-1.23205
-0.48792,-0.34315,-0.43879,-0.15822,0.32815,-0.48380,-0.78539,-0.81008,0.94124,-1.07010,-0.84732
0.42393,-0.18477,0.10970,0.19153,-0.87031,-0.61916,-0.15189,-0.26608,0.87065,-0.36195,-0.32519
0.51992,0.13198,0.05485,0.49132,-0.67569,0.33850,0.30378,0.11235,0.37650,0.34621,0.19695
0.61590,0.21117,0.27425,0.24150,-0.96908,-0.59805,0.81502,0.70365,-1.17655,0.81831,0.80152
0.75988,1.63657,1.53577,1.09089,0.67642,1.90234,1.24847,1.49599,-1.31774,1.33763,1.40610
-1.15924,-1.23690,-1.40125,-1.37017,0.38657,-1.31905,-1.34053,0.27154,1.46013,1.35897,1.45555
-0.61585,0.03534,-0.09438,-0.66240,0.74781,0.03026,-0.94382,0.63053,0.78254,0.79136,0.74150
0.28981,-0.49476,-0.26863,-0.22685,-1.06494,-0.13596,-0.12705,-0.39121,0.18468,0.28681,0.15562
-0.14490,-0.65379,-0.48644,0.09981,-0.69893,-0.83231,0.35523,-1.44056,-0.44508,-0.33486,-0.31125
-0.14490,1.30758,0.82042,0.69870,1.42618,1.14867,0.86084,-0.50166,-0.81975,-0.80337,-0.76897
1.77508,1.04253,1.43029,1.46091,-0.79670,1.10839,1.19533,1.43135,-1.16252,-1.29891,-1.27246
-1.75886,0.44233,-0.20040,-1.89334,1.85018,1.53733,-1.41949,-1.49789,-1.71611,-0.04559,-1.30717
-0.17589,1.62186,0.70140,0.89308,0.13155,0.28395,-0.87873,-0.55735,-0.57204,1.32201,-0.80878
1.27517,-0.14744,1.60321,0.67874,-0.86917,0.53759,-0.17575,-0.19159,0.57204,1.04849,-0.31040
0.48369,-1.03209,-0.20040,0.25006,-0.57446,-0.52927,0.52724,0.12192,0.57204,-0.31911,0.26668
0.08794,0.14744,-1.10221,0.25006,0.13671,-1.31048,1.04096,0.80119,1.02966,-1.13966,0.81753
0.08794,-1.03209,-0.80160,-0.17862,-0.67481,-0.51912,0.90577,1.32371,0.11441,-0.86615,1.34215
-1.40426,-1.54898,-1.61025,-1.93696,0.10313,-0.96912,-1.53266,-1.47687,-1.55438,-1.67218,-1.28182
-0.36954,1.35166,0.68503,0.16020,1.92643,1.24593,-0.72952,-0.75008,-0.12953,-0.60483,-0.72752
1.69990,0.75969,1.27219,0.94663,-0.60127,1.23352,-0.10039,-0.14908,1.29532,0.10674,-0.38108
0.02464,-0.12826,0.15124,0.50973,-0.81022,-0.13543,0.40826,0.38203,0.77719,0.39136,0.17322
0.02464,-0.00987,0.04448,0.24758,-0.12298,-0.57934,0.84999,0.77338,0.12953,0.67599,0.79681
0.02464,-0.42424,-0.54268,0.07282,-0.49510,-0.79557,1.10432,1.22063,-0.51813,1.10293,1.42040
-1.59529,-1.15289,-1.57994,-1.81508,1.77963,0.04948,-1.13122,-0.30508,0.98644,1.47423,-1.23300
0.68606,-1.15289,0.95279,-0.40986,-0.90814,1.69545,-0.87265,-0.76269,0.86807,0.76660,-0.85117
1.28119,0.06068,1.16988,0.18736,0.41491,-0.37275,-0.46326,-0.71184,0.69051,0.15546,-0.32615
-0.55381,0.30339,-0.42212,0.39815,-0.64653,-0.84022,0.18315,-0.50846,-0.25647,-0.39134,0.19887
-0.00827,0.54611,-0.20503,0.81971,-0.64653,-1.01984,0.91575,0.45761,-0.90753,-0.84165,0.81935
0.19011,1.39561,0.08442,0.81971,0.00667,0.48787,1.36824,1.83046,-1.38102,-1.16330,1.39210
-1.72649,-1.84923,-1.79556,-1.61272,0.58698,-0.95409,-1.38636,-1.08762,-0.96466,-0.00000,-1.23042
-0.55132,-0.08128,-0.46277,-0.80636,1.65448,0.31346,-0.75488,-0.88227,-0.79929,-1.25320,-0.81645
0.10156,0.22353,0.14809,0.16976,-0.55783,-0.87557,-0.19961,-0.35747,-0.63392,-0.71611,-0.33348
0.58033,0.10161,0.53682,0.72148,-1.17630,1.62214,0.20324,0.06465,0.08269,-0.17903,0.18399
0.58033,0.46739,0.70341,0.63660,-0.47115,0.48920,0.80206,0.71494,0.74417,0.53709,0.73595
1.01558,1.13799,0.87001,0.89124,-0.03618,-0.59514,1.33555,1.54777,1.57102,1.61126,1.46041
-1.89133,1.03482,0.75408,-1.53517,1.78478,2.01219,-1.24183,1.78012,1.33627,1.36398,1.54161
0.75845,-0.13498,0.29003,0.52018,-0.63311,-0.34491,-1.06120,0.57907,0.70771,0.75210,0.75316
0.24002,1.12480,1.21813,1.12917,0.40748,-0.10432,-0.21826,-0.32171,0.33058,0.27407,0.05962
0.87366,-0.40493,0.05801,0.59630,-0.78600,-0.45526,0.62468,-0.66486,-0.21418,-0.26132,-0.44411
-0.10561,-0.04499,-0.87010,0.13956,0.02025,-0.53847,1.16657,-0.75065,-0.74496,-0.77760,-0.83103
0.12481,-1.57472,-1.45016,-0.85005,-0.79340,-0.56923,0.73005,-0.62197,-1.41542,-1.35123,-1.07925
-2.00180,-1.37550,-0.76363,-1.97659,2.03498,1.74583,-1.38205,-0.93087,1.32439,1.69028,-1.79284
0.40036,-1.01667,-0.49411,0.13004,-0.44554,0.19131,-0.78811,-0.78857,0.83117,0.54756,-0.29881
0.14299,0.05980,-1.03315,0.05202,-0.25052,-0.52692,-0.26270,-0.53955,0.22834,0.02381,-0.00000
0.31457,0.41863,1.66202,0.59818,-0.44600,0.32577,0.28555,-0.11265,-0.21008,-0.49994,0.29881
0.74353,0.77745,0.58395,0.59818,-0.44646,-0.75649,0.99371,0.74114,-0.86770,-0.73801,0.89642
0.40036,1.13628,0.04492,0.59818,-0.44646,-0.97950,1.15361,1.63050,-1.30612,-1.02369,0.89642
-1.66094,-1.78265,-1.69869,-1.65853,0.93874,0.03002,-1.35772,-1.35963,-1.32482,0.26634,1.27518
-0.68568,-0.11968,-0.32306,-0.80294,0.95367,-0.36025,-0.87712,-0.86090,-0.89656,-1.49989,0.75714
0.51379,1.29762,1.11509,0.84243,0.67069,1.86389,-0.18756,-0.15734,-0.15494,-0.65883,0.34536
1.11913,0.18267,0.86498,0.60549,-1.46808,0.10311,0.32587,0.29983,0.27332,-0.15419,-0.17268
0.35685,0.23937,0.11464,0.59233,-0.49915,-0.96849,0.89304,0.77778,0.79559,0.77097,-0.77042
0.35685,0.18267,-0.07295,0.42121,-0.59586,-0.66829,1.20349,1.30026,1.30742,1.27561,-1.43458
-1.09529,-0.79991,-0.42009,-1.27340,0.38752,-0.52829,1.03757,-1.31849,1.31034,1.13631,-1.18156
0.52514,-0.56113,0.49477,0.45763,-0.38320,-0.25422,0.01221,-0.90970,-0.49406,0.95133,-0.80894
-1.25283,-0.13133,-0.66281,-1.27340,-0.19564,-0.38863,-0.82273,-0.23614,-1.03539,-0.44924,-0.42676
1.31285,0.03582,-0.32673,0.51732,-0.45618,-0.24929,-1.17429,0.36311,-0.39095,-0.89848,0.16083
0.48013,-0.48950,-0.88685,0.63670,-1.13347,-0.60019,-0.36864,0.91125,-0.59717,-1.24201,0.81531
0.03001,1.94606,1.80171,0.93515,1.78097,2.02061,1.31589,1.18997,1.20723,0.50209,1.44112
-1.56654,0.17239,-0.92512,-1.08786,1.41640,-0.17844,-1.21774,1.65192,1.24259,1.28250,1.31238
-0.05053,0.17239,0.46256,0.37344,-0.07947,0.40808,-1.10176,0.62902,0.75370,0.76807,0.89794
0.25267,1.51706,1.63114,1.15280,0.71103,1.75351,-0.19716,-0.07642,0.38704,0.36081,0.13814
1.56654,-0.34479,0.31649,0.47086,-1.15984,-0.18543,0.61467,-0.46442,-0.18915,-0.19648,-0.20722
-0.05053,0.06896,-0.55994,0.47086,0.16518,-1.09447,1.14816,-0.60551,-0.71296,-0.83952,-0.82887
-0.15160,-1.58602,-0.92512,-1.38012,-1.05329,-0.70325,0.75384,-1.13460,-1.48122,-1.37538,-1.31238
-1.81439,-1.06280,-1.27297,-1.80666,0.42068,-0.49644,-1.27337,-0.87070,1.63299,1.77123,-0.07715
-0.27491,-0.54576,-0.70420,-0.29617,-0.17252,-0.33639,-0.76402,-0.79273,0.54433,0.44281,-1.00297
-0.05498,-0.28724,-0.13542,0.05923,-0.59646,-0.54808,-0.30098,-0.48084,-0.40825,-0.08856,-0.77152
0.49483,-0.02872,0.35210,0.68120,-0.59973,-0.25765,0.16206,-0.14295,-0.81650,-0.48709,-0.30861
0.71476,0.05745,0.10834,0.32579,-0.87292,-0.39133,0.69456,0.53282,-1.08866,-1.01846,0.38576
0.93469,1.86708,1.65215,1.03661,1.82094,2.02989,1.48174,1.75440,0.13608,-0.61993,1.77449
-2.02867,-1.67236,-1.78405,-2.00414,1.50731,0.44267,-1.17852,-0.30535,1.34986,1.76319,1.44338
0.36226,0.33447,0.31483,0.09193,0.58054,0.63757,-0.80039,-0.64887,0.86940,0.47529,0.86603
0.47094,-0.52560,-0.31483,0.31257,-1.17620,-1.29915,-0.53569,-0.64887,0.18303,-0.16865,0.09623
0.36226,0.62116,1.15438,0.53321,0.04605,1.41150,0.25839,-0.64887,-0.29743,-0.35264,-0.48113
0.57962,0.04778,0.52472,0.64353,-1.00174,-0.65232,0.93904,0.38169,-0.84652,-0.72061,-0.76980
0.25358,1.19455,0.10494,0.42289,0.04404,-0.54028,1.31717,1.87028,-1.25835,-0.99659,-1.15470
-1.87528,-0.85558,-1.67273,-2.00475,1.25409,0.09476,-1.56101,-1.31430,0.98215,1.73458,1.69950
0.40034,1.86214,1.15804,0.40095,1.05747,1.59959,-0.68684,-0.69337,0.98215,0.24780,0.70467
0.90604,0.05033,0.38601,0.74462,-1.26653,-1.02158,-0.14569,-0.19663,0.30220,0.03540,-0.29016
0.65319,-0.25164,0.38601,0.40095,-0.50431,0.67987,0.47871,0.05174,0.07555,-0.17700,-0.53887
0.14749,-0.85558,-0.64336,0.22911,-0.66049,-0.75271,0.89498,0.61058,-0.83105,-0.60179,-0.78758
-0.23178,0.05033,0.38601,0.22911,0.11978,-0.59992,1.01986,1.54198,-1.51099,-1.23899,-0.78758
-1.39223,1.20699,1.03388,-0.95338,1.59831,1.53490,-0.99849,-1.06884,1.39929,-0.61296,-1.13369
1.31033,-0.67055,0.46994,0.78758,-1.01530,0.07821,-0.99849,-1.01712,1.06346,-1.47831,-0.89075
-0.77801,-0.13411,-1.22186,-0.95338,0.19238,-0.48191,-0.57435,-0.60338,-0.95152,-0.39662,-0.44538
0.20474,1.20699,0.84590,0.04145,0.59830,0.62995,0.75108,0.74129,-0.78360,0.90141,0.24293
0.81896,-0.40233,0.09399,1.53370,-0.88190,-0.40199,1.38729,1.05160,-0.61569,1.11774,0.80978
-0.16379,-1.20699,-1.22186,-0.45596,-0.49178,-1.35915,0.43297,0.89645,-0.11194,0.46873,1.41711
-1.70773,-0.29272,-0.80491,-1.66057,1.57648,0.73565,-1.07141,-1.16912,0.77205,0.96649,-1.32712
-0.10780,-0.83311,-0.53248,-0.14750,-0.62169,-0.68502,-0.86274,0.63936,0.23341,1.15507,-0.78472
-0.00567,-0.74305,-0.30958,0.02379,-0.30573,-0.16323,-0.62041,-0.29228,-0.41296,0.35359,-0.29505
-0.17588,-0.06755,-0.30958,-0.00476,-0.01143,-0.62237,0.24794,-1.08691,-1.81343,-1.10792,0.25488
1.15172,1.91391,1.96894,1.45122,0.63809,1.65307,1.12975,0.69416,0.87978,-1.15507,0.79727
0.84535,0.02252,-0.01238,0.33782,-1.27572,-0.91811,1.17687,1.21479,0.34114,-0.21216,1.35474
-2.00592,-1.36143,-0.81650,-2.00444,1.64613,0.70560,-1.42509,0.39187,1.40757,1.40140,1.93154
0.28656,1.25252,-0.32660,0.03397,0.47406,0.84961,-0.80061,0.07837,0.83821,0.65065,0.04492
0.76416,-0.70795,-1.06145,0.44166,-1.22217,-0.72712,-0.24819,-0.86212,0.14234,0.25025,-0.76363
0.28656,0.27229,1.63299,0.44166,-0.13737,1.08964,0.44834,-1.17561,-0.33212,-0.15015,-0.76363
0.28656,-0.38120,0.65320,0.54358,-0.74342,-0.62311,0.92871,-0.07837,-0.83821,-0.75075,-0.22460
0.38208,0.92577,-0.08165,0.54358,-0.01723,-1.29461,1.09684,1.64586,-1.21778,-1.40140,-0.22460
-1.27834,-1.38129,-1.25958,-1.26905,0.40112,-1.07186,-1.07706,-1.11353,-1.04641,-1.04550,-1.07380
-0.69802,-0.84366,-0.81782,-0.73575,0.40350,-0.31251,-0.86009,-0.85372,-0.84643,-0.79016,-0.83518
-0.54420,-0.24814,-0.32849,-0.53577,0.41655,0.00070,-0.47294,-0.43840,-0.49647,-0.50722,-0.48202
0.32978,0.40529,0.20842,0.35306,0.40963,-0.89669,0.09076,0.11537,0.07013,-0.00345,0.08113
0.90311,1.12488,0.79970,0.94562,0.41042,0.72224,0.86080,0.82654,0.80755,0.80397,0.80655
1.28767,0.94292,1.39777,1.24189,-2.04121,1.55813,1.45853,1.46374,1.51164,1.54237,1.50332
-1.85336,-0.43887,-0.50715,-1.73432,0.80029,-0.04659,-1.41166,-0.98699,1.79284,1.31436,1.46521
0.28513,-0.43887,-0.50715,0.05980,-0.70324,-0.55726,-0.80084,-0.71246,0.00000,0.79358,0.78896
0.28513,-0.43887,-0.20286,0.77745,-0.70324,-0.22283,-0.19003,-0.51637,0.00000,0.34719,0.18033
0.28513,-0.62696,-0.40572,0.05980,-0.91346,-0.56496,0.38006,-0.04575,-0.59761,-0.24799,-0.42829
-0.14257,-0.06270,-0.40572,-0.29902,-0.07127,-0.59843,0.74655,0.54252,-1.19523,-0.99197,-0.96929
1.14053,2.00628,2.02860,1.13628,1.59090,1.99006,1.27592,1.71906,0.00000,-1.21517,-1.03692
-1.19185,-1.81268,-1.97659,-1.34405,-0.50349,-0.76462,-1.39849,-0.95137,1.29883,1.51383,-0.84758
-1.19185,0.16479,0.39532,-1.09592,1.61748,1.89528,-0.78452,-0.81146,1.02777,0.79132,-0.84758
0.36274,-0.32958,0.02081,0.14474,-1.01018,-0.23699,-0.23877,-0.55963,0.14682,0.06881,-0.84758
0.05182,0.65916,0.52016,0.51694,0.52133,0.21999,0.37520,0.00000,-0.46306,-0.44727,0.16952
0.77730,0.28838,0.27048,0.64101,-0.87940,-0.77884,0.76178,0.69954,-1.00518,-0.86013,1.18661
1.19185,1.02993,0.76983,1.13728,0.25426,-0.33482,1.28479,1.62293,-1.00518,-1.06656,1.18661
-1.82017,-1.59288,-1.64703,-1.97064,0.49060,-0.40515,-1.50457,-1.41586,-1.44790,-1.36876,-1.23987
-0.26002,1.50186,1.37662,-0.09756,1.62956,1.80537,-0.74551,-0.72875,-0.63163,-0.95813,-0.82427
1.12677,-0.04551,0.56540,0.54632,-1.27148,0.52794,-0.16266,-0.21342,-0.34011,-0.13688,-0.36711
0.26002,0.22755,0.04917,0.66338,-0.17137,-0.45407,0.46086,0.27068,0.35955,0.52013,0.21473
0.49116,-0.31858,-0.09833,0.42925,-0.67662,-0.78772,0.84039,0.75478,0.76768,0.84863,0.83812
0.20224,0.22755,-0.24583,0.42925,-0.00068,-0.68637,1.11148,1.33257,1.29242,1.09501,1.37840
-0.98383,-0.53025,-0.62544,-1.30838,0.33593,-0.13501,-1.41640,-0.86143,1.66588,0.80856,-1.17408
-0.10114,-1.12678,-0.69830,-0.28784,-0.96818,-0.84061,-0.81016,-0.93360,0.69186,-0.37150,-0.83962
-1.03900,-0.77880,-0.73474,-0.68036,-0.08711,-1.42400,-0.23698,-0.60887,-0.18939,-0.89597,-0.40065
-0.26665,1.06050,-0.15180,-0.05234,1.30231,1.01993,0.47948,0.13079,-0.44449,-0.89597,0.16374
1.27806,0.06628,1.85202,1.04670,-1.31036,1.04716,0.78811,0.68103,-0.97788,-0.24038,0.81175
1.11256,1.30905,0.35826,1.28221,0.72741,0.33253,1.19595,1.59207,-0.74597,1.59527,1.43885
-0.99315,1.87391,0.64122,-1.10702,1.76615,0.81440,-1.71408,-1.12497,1.00314,1.32440,-1.22577
1.67267,0.19264,1.72117,1.88193,-1.09960,1.56013,-0.62169,-0.79924,1.19123,0.88983,-0.81059
0.73179,-0.85814,-0.23624,-0.11070,-0.75617,0.00617,0.20427,-0.40113,0.06270,0.26902,-0.33610
-0.52271,-0.54291,-0.84371,-0.44281,0.05108,-0.73771,0.76379,0.05127,-0.68966,-0.41387,0.13839
-0.36590,-0.64799,-0.77621,-0.11070,-0.20033,-0.88769,0.92365,0.72082,-1.44201,-0.84844,0.79082
-0.52271,-0.01751,-0.50623,-0.11070,0.23887,-0.75531,0.44406,1.55324,-0.12539,-1.22093,1.44324
-1.50249,-0.42091,-1.57500,-1.87924,1.21743,0.69886,-1.79762,-1.17268,1.41514,1.41047,1.58584
0.54636,1.82394,1.08281,1.14097,0.87230,1.08333,-0.32875,-0.63660,0.82401,0.73345,-0.24398
1.50249,-0.42091,1.08281,0.33558,-1.52632,0.88701,0.00699,-0.30155,0.07165,0.12412,-1.15888
