002226,20190108,0
002227,20190107,0
002228,20190107,0
002232,20190104,0
002233,20190107,1
002234,20190104,1
002235,20190107,0
002236,20190107,1
002238,20190107,0
002239,20190107,0
002240,20190104,0
002241,20190107,0
002245,20190107,0
002246,20190104,0
002248,20190107,0
002249,20190107,0
002251,20190104,0
002253,20190104,0
002255,20190107,0
002256,20190107,0
002258,20190107,1
002260,20190211,1
002261,20190107,0
002263,20190104,0
002264,20190108,0
002266,20190104,0
002267,20190108,0
002268,20190103,1
002269,20190104,0
002271,20190109,1
002272,20190103,0
002273,20190107,0
002274,20190107,1
002275,20190109,0
002276,20190104,0
002277,20190103,0
002279,20190104,0
002280,20190104,0
002283,20190107,0
002284,20190107,0
002286,20190107,0
002287,20190116,0
002289,20190102,0
002291,20190109,0
002293,20190104,1
002294,20190117,0
002296,20190107,0
002297,20190103,0
002298,20190107,0
002300,20190103,0
002302,20190108,0
002303,20190109,0
002307,20190108,0
002308,20190107,0
002311,20190117,1
002312,20190102,0
002314,20190107,0
002315,20190104,0
002317,20190110,0
002321,20190107,0
002322,20190108,1
002325,20190104,0
002326,20190115,0
002328,20190107,0
002329,20190108,0
002332,20190116,0
002334,20190107,1
002335,20190107,0
002336,20190107,0
002337,20190104,0
002338,20190104,0
002339,20190104,0
002340,20190104,0
002341,20190124,0
002342,20190110,0
002344,20190104,0
002345,20190107,0
002347,20190107,0
002348,20190107,0
002349,20190103,0
002351,20190108,0
002354,20190107,0
002356,20190107,0
002357,20190104,0
002359,20190107,0
002360,20190108,0
002361,20190104,0
002362,20190104,0
002363,20190104,0
002365,20190115,0
002366,20190107,1
002367,20190104,1
002369,20190102,0
002371,20190107,1
002373,20190107,1
002374,20190104,0
002375,20190104,1
002377,20190104,0
002378,20190107,0
002379,20190104,1
002380,20190107,0
002382,20190117,0
002383,20190104,0
002386,20190107,0
002387,20190103,0
002390,20190109,0
002391,20190107,0
002392,20190104,0
002393,20190107,0
002395,20190109,1
002396,20190104,0
002397,20190104,0
002398,20190118,0
002400,20190107,0
002401,20190104,0
002402,20190103,1
002403,20190104,0
002405,20190104,1
002406,20190107,1
002409,20190107,0
002410,20190107,1
002415,20190107,1
002418,20190108,0
002419,20190107,1
002421,20190211,1
002426,20190107,0
002427,20190115,0
002428,20190104,0
002429,20190107,0
002431,20190104,1
002432,20190107,0
002433,20190107,0
002435,20190104,0
002438,20190102,0
002439,20190102,0
002440,20190107,1
002441,20190107,0
002443,20190118,0
002444,20190107,0
002445,20190107,0
002448,20190107,0
002449,20190107,0
002452,20190103,0
002454,20190110,0
002456,20190107,0
002457,20190110,0
002459,20190107,1
002461,20190111,1
002466,20190211,1
002467,20190103,0
002468,20190104,1
002469,20190107,0
002471,20190104,0
002472,20190107,0
002473,20190108,0
002474,20190107,1
002476,20190115,0
002478,20190104,1
002479,20190107,0
002480,20190107,1
002481,20190107,0
002482,20190201,1
002483,20190107,1
002487,20190107,0
002488,20190109,0
002489,20190107,0
002490,20190116,0
002491,20190107,0
002495,20190107,0
002496,20190102,1
002497,20190121,0
002498,20190104,0
002499,20190107,0
002500,20190103,0
002501,20190104,0
002502,20190103,0
002503,20190108,0
002507,20190115,1
002508,20190109,1
002509,20190104,0
002510,20190107,1
002513,20190212,1
002514,20190130,1
002515,20190104,0
002516,20190104,0
002517,20190107,0
002518,20190110,0
002519,20190107,0
002521,20190108,0
002523,20190102,0
002524,20190107,0
002526,20190104,0
002527,20190107,0
002528,20190108,0
002529,20190107,0
002533,20190104,0
002534,20190107,0
002535,20190104,0
002536,20190115,1
002538,20190107,0
002539,20190111,1
002540,20190104,0
002541,20190107,0
002542,20190109,0
002544,20190102,0
002545,20190102,0
002546,20190104,0
002549,20190104,0
002550,20190107,0
002551,20190104,0
002553,20190104,0
002554,20190107,0
002555,20190110,1
002559,20190104,0
002561,20190104,0
002562,20190115,0
002564,20190104,0
002565,20190107,1
002566,20190107,0
002568,20190104,0
002569,20190104,1
002570,20190108,0
002574,20190104,0
002576,20190102,0
002577,20190107,0
002579,20190102,0
002580,20190107,0
002583,20190107,0
002584,20190107,0
002585,20190102,0
002586,20190107,0
002587,20190107,0
002588,20190109,0
002590,20190107,0
002591,20190211,1
002593,20190104,0
002595,20190121,1
002598,20190201,1
002600,20190104,0
002601,20190104,0
002602,20190115,0
002603,20190108,1
002604,20190211,1
002605,20190108,1
002607,20190102,1
002609,20190108,0
002610,20190107,0
002611,20190104,0
002612,20190104,0
002613,20190107,0
002614,20190107,0
002615,20190104,0
002617,20190108,0
002618,20190122,1
002619,20190107,0
002620,20190121,0
002621,20190104,1
002622,20190107,0
002623,20190104,1
002626,20190118,1
002629,20190107,0
002630,20190107,0
002632,20190109,0
002633,20190107,0
002635,20190107,0
002636,20190107,0
002637,20190104,0
002638,20190108,0
002639,20190108,1
002641,20190104,0
002642,20190104,0
002645,20190107,0
002646,20190104,0
002648,20190107,1
002649,20190104,0
002651,20190104,0
002652,20190107,0
002654,20190107,0
002655,20190107,0
002657,20190104,0
002662,20190111,0
002663,20190104,0
002665,20190107,0
002666,20190108,1
002667,20190104,0
002669,20190107,0
002671,20190107,0
002673,20190104,0
002674,20190104,1
002675,20190108,1
002676,20190104,0
002678,20190107,0
002679,20190104,0
002681,20190107,1
002682,20190107,0
002683,20190104,0
002684,20190109,0
002685,20190107,0
002687,20190109,0
002688,20190107,0
002689,20190104,0
002690,20190114,0
002693,20190107,0
002694,20190108,0
002695,20190107,0
002697,20190107,0
002698,20190104,1
002700,20190104,0
002702,20190104,0
002703,20190109,0
002708,20190104,0
002711,20190104,0
002713,20190108,0
002715,20190118,0
002716,20190102,0
002719,20190111,0
002722,20190104,0
002723,20190109,0
002724,20190104,0
002727,20190109,1
002728,20190107,0
002729,20190104,0
002730,20190104,0
002731,20190108,0
002734,20190211,1
002736,20190103,0
002737,20190107,1
002740,20190108,0
002743,20190109,0
002746,20190107,1
002748,20190107,0
002749,20190107,0
002750,20190107,0
002753,20190107,0
002756,20190107,1
002757,20190104,0
002758,20190107,0
002760,20190107,0
002761,20190212,1
002762,20190107,0
002763,20190108,0
002766,20190107,0
002770,20190107,0
002771,20190104,0
002772,20190107,0
002773,20190108,1
002774,20190122,0
002775,20190115,0
002778,20190129,0
002781,20190109,1
002783,20190103,0
002786,20190104,1
002788,20190109,0
002791,20190104,0
002793,20190104,0
002797,20190104,0
002798,20190121,1
002800,20190104,0
002802,20190211,1
002805,20190104,0
002807,20190103,1
002809,20190108,0
002816,20190107,0
002817,20190102,0
002824,20190201,1
002825,20190114,0
002826,20190108,0
002827,20190104,0
002828,20190107,0
002829,20190103,0
002831,20190102,0
002833,20190107,1
002835,20190102,0
002836,20190116,0
002837,20190107,0
002839,20190103,0
002843,20190107,0
002852,20190104,0
002855,20190102,0
002864,20190107,0
002865,20190107,0
002866,20190114,0
002868,20190102,0
002869,20190102,0
002870,20190107,0
002871,20190111,0
002872,20190107,0
002875,20190104,0
002882,20190104,0
002883,20190118,0
002884,20190104,0
002887,20190116,0
002888,20190107,0
002890,20190107,0
002892,20190115,1
002895,20190110,0
002896,20190104,0
002898,20190107,0
002901,20190116,1
002903,20190104,0
002906,20190107,0
002908,20190104,0
002910,20190109,0
002911,20190108,0
002915,20190117,0
002918,20190107,0
002920,20190107,1
002922,20190213,1
002923,20190201,1
002926,20190104,0
300002,20190107,0
300003,20190117,1
300005,20190107,0
300006,20190109,0
300007,20190104,0
300008,20190103,0
300010,20190103,0
300013,20190107,1
300015,20190116,1
300016,20190115,0
300018,20190103,1
300019,20190104,0
300020,20190104,0
300021,20190107,0
300022,20190115,0
300024,20190104,0
300025,20190109,0
300026,20190107,0
300029,20190107,0
300030,20190107,0
300032,20190107,0
300033,20190104,1
300034,20190107,1
300035,20190103,0
300039,20190109,0
300040,20190104,0
300042,20190108,0
300043,20190104,0
300044,20190102,0
300047,20190104,0
300048,20190107,0
300050,20190109,0
300051,20190104,0
300053,20190104,0
300055,20190107,0
300057,20190104,0
300058,20190107,0
300059,20190104,1
300061,20190104,1
300062,20190104,0
300063,20190110,0
300064,20190104,0
300065,20190107,1
300066,20190104,1
300069,20190103,0
300070,20190201,1
300075,20190211,1
300076,20190107,0
300078,20190102,0
300079,20190107,1
300083,20190107,0
300084,20190107,1
300088,20190107,0
300089,20190107,0
300090,20190107,0
300091,20190104,0
300092,20190104,0
300093,20190107,0
300094,20190107,1
300095,20190107,0
300096,20190110,1
300097,20190104,0
300099,20190104,0
300100,20190109,0
300101,20190104,0
300103,20190107,0
300104,20190102,0
300105,20190107,0
300106,20190107,0
300107,20190107,0
300108,20190108,0
300111,20190107,0
300112,20190107,0
300114,20190104,1
300115,20190107,0
300116,20190104,0
300118,20190107,1
300120,20190107,0
300121,20190107,0
300126,20190104,0
300127,20190104,0
300128,20190104,0
300129,20190107,0
300130,20190107,1
300131,20190104,0
300139,20190103,0
300140,20190212,1
300145,20190107,0
300146,20190117,1
300147,20190104,0
300150,20190107,0
300151,20190104,0
300152,20190215,1
300154,20190107,0
300155,20190107,0
300156,20190104,0
300159,20190104,0
300160,20190107,0
300161,20190104,0
300162,20190107,0
300163,20190104,0
300170,20190104,0
300171,20190107,0
300172,20190107,0
300173,20190104,0
300174,20190107,0
300175,20190114,0
300178,20190211,1
300180,20190124,1
300181,20190107,0
300183,20190107,0
300184,20190107,0
300185,20190104,0
300187,20190102,0
300188,20190107,1
300189,20190107,0
300191,20190107,0
300192,20190118,0
300194,20190107,0
300198,20190107,0
300200,20190107,0
300201,20190107,0
300205,20190104,0
300206,20190108,0
300207,20190108,1
300209,20190109,0
300211,20190102,0
300213,20190104,0
300215,20190104,0
300216,20190107,0
300217,20190104,1
300218,20190111,0
300223,20190109,1
300224,20190104,0
300225,20190104,0
300226,20190107,1
300228,20190107,0
300229,20190104,0
300230,20190107,0
300231,20190107,0
300233,20190103,0
300234,20190104,0
300235,20190107,0
300237,20190104,1
300239,20190108,0
300241,20190109,0
300245,20190104,0
300246,20190107,0
300247,20190104,0
300250,20190104,0
300254,20190108,0
300255,20190108,1
300256,20190107,0
300257,20190107,1
300259,20190107,0
300263,20190107,0
300264,20190104,0
300266,20190107,0
300269,20190107,0
300270,20190107,0
300272,20190115,1
300273,20190108,0
300274,20190110,1
300275,20190107,0
300276,20190104,0
300277,20190107,0
300278,20190107,0
300281,20190104,0
300284,20190104,0
300286,20190104,0
300287,20190104,0
300288,20190102,0
300290,20190108,0
300291,20190108,0
300292,20190107,0
300293,20190114,0
300294,20190115,1
300295,20190104,0
300297,20190104,0
300299,20190104,0
300302,20190110,0
300303,20190107,0
300304,20190108,0
300306,20190102,0
300307,20190107,0
300308,20190107,0
300309,20190104,0
300311,20190107,0
300313,20190109,0
300315,20190104,0
300316,20190107,0
300317,20190110,0
300319,20190107,1
300320,20190107,0
300321,20190104,0
300322,20190102,0
300323,20190107,0
300324,20190107,0
300325,20190108,0
300326,20190116,1
300327,20190107,1
300328,20190107,1
300329,20190104,0
300330,20190104,0
300331,20190108,0
300333,20190107,0
300336,20190103,0
300337,20190103,0
300338,20190104,0
300339,20190104,0
300340,20190104,0
300341,20190103,0
300342,20190103,0
300343,20190107,0
300345,20190104,0
300347,20190115,1
300348,20190104,0
300349,20190107,1
300350,20190104,0
300351,20190107,0
300353,20190103,0
300354,20190104,0
300355,20190107,0
300356,20190107,0
300358,20190108,0
300359,20190104,0
300360,20190107,1
300363,20190211,1
300364,20190110,0
300367,20190109,0
300368,20190107,0
300369,20190102,0
300370,20190107,0
300371,20190107,0
300375,20190211,1
300376,20190107,0
300377,20190104,0
300378,20190104,0
300380,20190104,0
300383,20190103,1
300384,20190104,0
300386,20190107,0
300387,20190107,0
300390,20190102,0
300395,20190104,1
300396,20190108,1
300397,20190103,0
300402,20190107,0
300404,20190109,0
300405,20190104,0
300406,20190108,1
300408,20190107,1
300409,20190201,1
300411,20190104,0
300415,20190104,0
300418,20190107,0
300419,20190107,0
300421,20190107,0
300423,20190107,0
300424,20190107,0
300427,20190107,0
300428,20190110,0
300430,20190104,0
300431,20190107,0
300433,20190107,0
300434,20190104,0
300437,20190104,1
300438,20190104,0
300439,20190108,0
300440,20190107,0
300441,20190104,0
300442,20190107,0
300443,20190104,0
300444,20190107,0
300445,20190107,0
300446,20190104,0
300447,20190103,0
300449,20190109,0
300452,20190115,1
300455,20190103,0
300456,20190102,0
300457,20190115,0
300460,20190107,0
300461,20190107,0
300463,20190116,0
300464,20190211,1
300465,20190107,0
300466,20190107,0
300468,20190104,0
300471,20190108,0
300473,20190109,0
300475,20190107,0
300479,20190104,0
300480,20190104,1
300481,20190121,1
300482,20190118,1
300485,20190109,0
300487,20190107,0
300488,20190107,0
300489,20190104,0
300492,20190104,0
300496,20190104,1
300499,20190211,1
300501,20190104,0
300505,20190104,0
300506,20190104,0
300509,20190211,1
300511,20190104,0
300512,20190104,0
300515,20190104,0
300516,20190107,0
300517,20190107,0
300520,20190104,1
300521,20190104,0
300522,20190108,0
300526,20190107,0
300527,20190103,0
300528,20190104,0
300532,20190104,0
300533,20190102,0
300534,20190107,0
300536,20190107,0
300537,20190109,0
300538,20190211,1
300541,20190107,0
300542,20190104,0
300543,20190107,0
300547,20190109,0
300549,20190107,0
300551,20190211,1
300552,20190107,0
300553,20190103,0
300555,20190102,0
300556,20190104,0
300557,20190102,0
300558,20190108,1
300562,20190108,0
300567,20190104,1
300568,20190123,1
300569,20190107,1
300572,20190110,1
300577,20190117,0
300579,20190107,0
300580,20190107,0
300581,20190103,0
300583,20190104,0
300584,20190118,0
300586,20190107,0
300588,20190104,0
300589,20190102,0
300592,20190107,0
300597,20190107,0
300599,20190107,1
300600,20190107,1
300602,20190107,0
300603,20190104,0
300609,20190102,0
300611,20190107,0
300613,20190104,0
300616,20190107,1
300621,20190108,0
300622,20190104,0
300623,20190104,0
300624,20190212,1
300626,20190104,0
300627,20190103,0
300629,20190107,0
300630,20190109,1
300636,20190104,0
300640,20190107,0
300641,20190107,0
300648,20190107,0
300650,20190104,0
300652,20190108,0
300653,20190116,0
300658,20190107,0
300660,20190104,0
300662,20190104,0
300664,20190211,1
300665,20190104,0
300669,20190107,0
300670,20190201,1
300671,20190104,0
300672,20190107,1
300673,20190118,0
300678,20190104,0
300680,20190104,0
300681,20190102,0
300683,20190107,0
300685,20190118,1
300686,20190104,0
300688,20190107,0
300690,20190211,1
300692,20190107,0
300693,20190107,0
300696,20190103,0
300697,20190103,0
300701,20190104,0
300702,20190114,1
300706,20190107,0
300707,20190104,0
300709,20190107,0
300710,20190102,0
300715,20190114,1
300716,20190104,0
300717,20190104,0
300719,20190103,0
300723,20190107,1
300725,20190117,1
300727,20190212,1
300730,20190107,0
300740,20190212,1
600004,20190118,1
600006,20190107,0
600007,20190104,0
600010,20190104,0
600017,20190107,0
600018,20190104,1
600020,20190104,0
600022,20190104,0
600028,20190109,0
600029,20190107,1
600030,20190110,1
600031,20190114,1
600033,20190102,0
600035,20190104,0
600036,20190110,1
600037,20190103,0
600038,20190104,1
600039,20190104,0
600050,20190104,0
600051,20190104,0
600052,20190108,0
600054,20190107,0
600055,20190104,1
600056,20190109,0
600057,20190104,0
600058,20190104,0
600059,20190107,0
600060,20190108,0
600061,20190104,0
600063,20190104,1
600067,20190107,0
600069,20190107,0
600071,20190107,0
600072,20190104,0
600075,20190108,0
600076,20190117,0
600077,20190104,0
600078,20190104,1
600081,20190107,1
600082,20190107,0
600086,20190211,1
600088,20190104,0
600089,20190102,0
600091,20190104,0
600093,20190107,0
600094,20190109,0
600095,20190104,0
600096,20190108,1
600099,20190107,0
600101,20190104,1
600103,20190104,0
600105,20190104,0
600106,20190107,0
600107,20190104,0
600108,20190107,0
600109,20190103,1
600110,20190107,0
600111,20190104,0
600112,20190104,0
600114,20190107,1
600115,20190107,1
600116,20190104,1
600117,20190107,0
600120,20190104,0
600121,20190107,0
600123,20190107,1
600125,20190104,1
600127,20190107,0
600128,20190104,0
600129,20190107,0
600130,20190104,0
600131,20190104,0
600135,20190104,0
600137,20190104,0
600138,20190109,0
600139,20190104,0
600141,20190118,0
600148,20190104,0
600149,20190104,0
600151,20190103,0
600153,20190104,1
600155,20190104,0
600157,20190107,1
600159,20190104,0
600166,20190107,0
600167,20190110,1
600168,20190104,0
600169,20190104,0
600170,20190102,0
600172,20190107,0
600173,20190107,1
600175,20190107,0
600176,20190121,0
600177,20190115,1
600178,20190107,0
600180,20190107,0
600182,20190104,0
600186,20190104,0
600187,20190107,0
600189,20190110,0
600190,20190107,0
600191,20190104,0
600192,20190104,1
600195,20190104,0
600197,20190115,1
600199,20190107,0
600200,20190107,0
600201,20190201,1
600202,20190104,0
600203,20190104,0
600206,20190107,0
600207,20190107,0
600208,20190104,0
600210,20190107,0
600211,20190107,0
600212,20190102,0
600213,20190107,0
600215,20190104,1
600216,20190109,0
600218,20190107,1
600219,20190107,0
600220,20190107,0
600221,20190107,0
600222,20190107,0
600223,20190124,1
600225,20190201,1
600226,20190107,0
600227,20190104,0
600229,20190107,0
600231,20190104,1
600233,20190104,1
600235,20190107,0
600237,20190107,0
600239,20190104,0
600241,20190107,0
600243,20190108,0
600246,20190104,1
600247,20190128,1
600248,20190107,0
600249,20190104,0
600251,20190107,0
600252,20190107,0
600255,20190104,0
600256,20190107,0
600257,20190104,0
600258,20190118,1
600259,20190104,0
600260,20190104,0
600262,20190103,0
600266,20190104,0
600269,20190104,0
600271,20190104,1
600272,20190107,0
600276,20190109,1
600279,20190104,0
600280,20190104,0
600281,20190108,0
600282,20190107,1
600284,20190104,0
600287,20190104,0
600288,20190104,0
600289,20190103,0
600290,20190102,1
600291,20190103,1
600292,20190107,0
600293,20190104,0
600295,20190104,0
600297,20190104,0
600300,20190104,0
600303,20190109,0
600307,20190104,1
600308,20190104,0
600309,20190107,1
600310,20190104,0
600313,20190107,0
600315,20190118,1
600316,20190102,0
600317,20190104,0
600318,20190212,1
600319,20190102,0
600320,20190104,0
600321,20190104,0
600322,20190107,0
600326,20190107,0
600327,20190104,1
600328,20190104,0
600329,20190108,1
600330,20190104,1
600331,20190107,1
600333,20190108,0
600336,20190107,0
600338,20190201,1
600339,20190104,1
600343,20190103,0
600351,20190109,0
600353,20190107,0
600354,20190104,0
600355,20190104,0
600356,20190104,0
600358,20190104,0
600359,20190108,0
600360,20190104,0
600361,20190107,0
600363,20190103,0
600365,20190107,0
600366,20190104,0
600368,20190110,0
600369,20190103,1
600372,20190104,0
600375,20190104,0
600378,20190114,0
600380,20190109,0
600381,20190104,0
600383,20190104,1
600385,20190102,0
600386,20190104,0
600389,20190107,0
600390,20190104,0
600391,20190103,0
600392,20190104,0
600393,20190104,0
600396,20190104,0
600397,20190104,0
600403,20190108,0
600405,20190107,0
600410,20190107,0
600415,20190102,0
600416,20190103,0
600419,20190104,0
600420,20190109,0
600422,20190109,0
600425,20190107,1
600426,20190107,1
600428,20190104,0
600435,20190102,0
600436,20190115,1
600439,20190104,0
600446,20190104,1
600449,20190107,1
600452,20190107,1
600456,20190104,1
600458,20190104,0
600459,20190104,1
600460,20190107,1
600461,20190107,0
600467,20190107,0
600468,20190104,0
600469,20190104,0
600470,20190107,0
600475,20190107,0
600476,20190103,0
600477,20190107,0
600479,20190109,1
600480,20190104,0
600481,20190104,1
600485,20190812,0
600486,20190109,0
600487,20190104,0
600488,20190107,0
600490,20190103,0
600491,20190211,1
600495,20190104,0
600496,20190107,0
600497,20190104,0
600499,20190104,0
600501,20190103,0
600502,20190108,0
600505,20190107,1
600507,20190104,1
600508,20190107,0
600509,20190107,0
600511,20190116,0
600512,20190108,0
600513,20190108,0
600515,20190107,0
600516,20190104,0
600517,20190104,0
600521,20190115,0
600525,20190108,0
600526,20190104,0
600527,20190104,0
600528,20190104,0
600530,20190107,0
600531,20190103,0
600533,20190104,0
600536,20190104,0
600537,20190107,1
600538,20190104,0
600539,20190109,0
600540,20190107,0
600543,20190107,0
